ID,Name,Description,Nexus_File,Concepticon_ID,Concepticon_Gloss
2210,371_split-1,,data.nex,1437,SPLIT
2211,371_split-0,,data.nex,1437,SPLIT
2212,371_split-2,,data.nex,1437,SPLIT
2213,371_split-5,,data.nex,1437,SPLIT
2214,371_split-4,,data.nex,1437,SPLIT
2215,371_split-7,,data.nex,1437,SPLIT
2216,371_split-6,,data.nex,1437,SPLIT
2217,371_split-9,,data.nex,1437,SPLIT
2218,371_split-8,,data.nex,1437,SPLIT
2219,372_divide-1,,data.nex,1119,DIVIDE
2220,372_divide-0,,data.nex,1119,DIVIDE
2221,372_divide-3,,data.nex,1119,DIVIDE
2222,372_divide-2,,data.nex,1119,DIVIDE
2223,372_divide-5,,data.nex,1119,DIVIDE
2224,372_divide-4,,data.nex,1119,DIVIDE
2225,372_divide-7,,data.nex,1119,DIVIDE
2226,372_divide-6,,data.nex,1119,DIVIDE
2227,372_divide-9,,data.nex,1119,DIVIDE
2228,372_divide-8,,data.nex,1119,DIVIDE
2229,373_stab-1,,data.nex,1434,STAB
2230,373_stab-0,,data.nex,1434,STAB
2231,373_stab-3,,data.nex,1434,STAB
2232,373_stab-2,,data.nex,1434,STAB
2233,374_fight-1,,data.nex,1423,FIGHT
2234,374_fight-0,,data.nex,1423,FIGHT
2235,374_fight-3,,data.nex,1423,FIGHT
2236,374_fight-2,,data.nex,1423,FIGHT
2237,374_fight-4,,data.nex,1423,FIGHT
2238,374_fight-7,,data.nex,1423,FIGHT
2239,374_fight-6,,data.nex,1423,FIGHT
2240,374_fight-8,,data.nex,1423,FIGHT
2241,375_guard-1,,data.nex,1940,GUARD
2242,375_guard-0,,data.nex,1940,GUARD
2243,375_guard-3,,data.nex,1940,GUARD
2244,375_guard-2,,data.nex,1940,GUARD
2245,375_guard-5,,data.nex,1940,GUARD
2246,375_guard-4,,data.nex,1940,GUARD
2247,376_scared-1,,data.nex,3033,SCARED
2248,376_scared-0,,data.nex,3033,SCARED
2249,376_scared-3,,data.nex,3033,SCARED
2250,376_scared-2,,data.nex,3033,SCARED
2251,376_scared-5,,data.nex,3033,SCARED
2252,376_scared-4,,data.nex,3033,SCARED
2253,376_scared-7,,data.nex,3033,SCARED
2254,376_scared-6,,data.nex,3033,SCARED
2255,376_scared-9,,data.nex,3033,SCARED
2256,376_scared-8,,data.nex,3033,SCARED
2257,377_angry-1,,data.nex,1826,ANGRY
2258,377_angry-0,,data.nex,1826,ANGRY
2259,377_angry-3,,data.nex,1826,ANGRY
2260,377_angry-2,,data.nex,1826,ANGRY
2261,377_angry-5,,data.nex,1826,ANGRY
2262,377_angry-4,,data.nex,1826,ANGRY
2263,377_angry-7,,data.nex,1826,ANGRY
2264,377_angry-6,,data.nex,1826,ANGRY
2265,377_angry-9,,data.nex,1826,ANGRY
2266,377_angry-8,,data.nex,1826,ANGRY
2267,378_throw-1,,data.nex,1456,THROW
2268,378_throw-0,,data.nex,1456,THROW
2269,378_throw-3,,data.nex,1456,THROW
2270,378_throw-2,,data.nex,1456,THROW
2271,378_throw-5,,data.nex,1456,THROW
2272,378_throw-4,,data.nex,1456,THROW
2273,379_dig-1,,data.nex,1418,DIG
2274,379_dig-0,,data.nex,1418,DIG
2275,379_dig-3,,data.nex,1418,DIG
2276,379_dig-2,,data.nex,1418,DIG
2277,379_dig-5,,data.nex,1418,DIG
2278,379_dig-4,,data.nex,1418,DIG
2279,380_bury-1,,data.nex,1719,BURY
2280,380_bury-0,,data.nex,1719,BURY
2281,380_bury-2,,data.nex,1719,BURY
2282,380_bury-5,,data.nex,1719,BURY
2283,380_bury-4,,data.nex,1719,BURY
2284,380_bury-7,,data.nex,1719,BURY
2285,380_bury-6,,data.nex,1719,BURY
2286,380_bury-9,,data.nex,1719,BURY
2287,380_bury-8,,data.nex,1719,BURY
2288,381_float-1,,data.nex,1574,FLOAT
2289,381_float-0,,data.nex,1574,FLOAT
2290,381_float-3,,data.nex,1574,FLOAT
2291,381_float-2,,data.nex,1574,FLOAT
2292,381_float-5,,data.nex,1574,FLOAT
2293,381_float-4,,data.nex,1574,FLOAT
2294,381_float-7,,data.nex,1574,FLOAT
2295,381_float-6,,data.nex,1574,FLOAT
2296,382_flow-1,,data.nex,2003,FLOW
2297,382_flow-0,,data.nex,2003,FLOW
2298,382_flow-3,,data.nex,2003,FLOW
2299,382_flow-2,,data.nex,2003,FLOW
2300,382_flow-4,,data.nex,2003,FLOW
2301,383_hold_1-0,,data.nex,1448,HOLD
2302,383_hold_2-1,,data.nex,1448,HOLD
2303,383_hold_2-0,,data.nex,1448,HOLD
2304,383_hold_3-1,,data.nex,1448,HOLD
2305,383_hold_3-0,,data.nex,1448,HOLD
2306,383_hold_4-1,,data.nex,1448,HOLD
2307,383_hold_4-0,,data.nex,1448,HOLD
2308,384_tie-1,,data.nex,1917,TIE
2309,384_tie-0,,data.nex,1917,TIE
2310,384_tie-3,,data.nex,1917,TIE
2311,384_tie-2,,data.nex,1917,TIE
2312,384_tie-5,,data.nex,1917,TIE
2313,384_tie-4,,data.nex,1917,TIE
2314,384_tie-7,,data.nex,1917,TIE
2315,384_tie-6,,data.nex,1917,TIE
2316,385_play-1,,data.nex,1413,PLAY
2317,385_play-0,,data.nex,1413,PLAY
2318,385_play-3,,data.nex,1413,PLAY
2319,385_play-2,,data.nex,1413,PLAY
2320,385_play-5,,data.nex,1413,PLAY
2321,385_play-4,,data.nex,1413,PLAY
2322,385_play-7,,data.nex,1413,PLAY
2323,385_play-6,,data.nex,1413,PLAY
2324,386_pull-1,,data.nex,1455,PULL
2325,386_pull-0,,data.nex,1455,PULL
2326,386_pull-3,,data.nex,1455,PULL
2327,386_pull-2,,data.nex,1455,PULL
2328,386_pull-5,,data.nex,1455,PULL
2329,386_pull-4,,data.nex,1455,PULL
2330,386_pull-6,,data.nex,1455,PULL
2331,387_push-11,,data.nex,1452,PUSH
2332,387_push-10,,data.nex,1452,PUSH
2333,387_push-1,,data.nex,1452,PUSH
2334,387_push-0,,data.nex,1452,PUSH
2335,387_push-3,,data.nex,1452,PUSH
2336,387_push-2,,data.nex,1452,PUSH
2337,387_push-5,,data.nex,1452,PUSH
2338,387_push-4,,data.nex,1452,PUSH
2339,387_push-7,,data.nex,1452,PUSH
2340,387_push-6,,data.nex,1452,PUSH
2341,387_push-9,,data.nex,1452,PUSH
2342,387_push-8,,data.nex,1452,PUSH
2343,388_turn-1,,data.nex,1588,TURN
2344,388_turn-0,,data.nex,1588,TURN
2345,388_turn-3,,data.nex,1588,TURN
2346,388_turn-2,,data.nex,1588,TURN
2347,388_turn-5,,data.nex,1588,TURN
2348,388_turn-4,,data.nex,1588,TURN
2349,388_turn-7,,data.nex,1588,TURN
2350,388_turn-6,,data.nex,1588,TURN
2351,388_turn-9,,data.nex,1588,TURN
2352,388_turn-8,,data.nex,1588,TURN
2353,389_choose-10,,data.nex,1750,CHOOSE
2354,389_choose-1,,data.nex,1750,CHOOSE
2355,389_choose-0,,data.nex,1750,CHOOSE
2356,389_choose-3,,data.nex,1750,CHOOSE
2357,389_choose-2,,data.nex,1750,CHOOSE
2358,389_choose-5,,data.nex,1750,CHOOSE
2359,389_choose-4,,data.nex,1750,CHOOSE
2360,389_choose-7,,data.nex,1750,CHOOSE
2361,389_choose-6,,data.nex,1750,CHOOSE
2362,389_choose-9,,data.nex,1750,CHOOSE
2363,389_choose-8,,data.nex,1750,CHOOSE
2364,390_grow-1,,data.nex,479,GROW
2365,390_grow-0,,data.nex,479,GROW
2366,390_grow-3,,data.nex,479,GROW
2367,390_grow-2,,data.nex,479,GROW
2368,390_grow-5,,data.nex,479,GROW
2369,390_grow-4,,data.nex,479,GROW
2370,390_grow-7,,data.nex,479,GROW
2371,390_grow-6,,data.nex,479,GROW
2372,390_grow-8,,data.nex,479,GROW
2373,391_squeeze-1,,data.nex,1414,SQUEEZE
2374,391_squeeze-0,,data.nex,1414,SQUEEZE
2375,391_squeeze-3,,data.nex,1414,SQUEEZE
2376,391_squeeze-2,,data.nex,1414,SQUEEZE
2377,391_squeeze-5,,data.nex,1414,SQUEEZE
2378,391_squeeze-4,,data.nex,1414,SQUEEZE
2379,391_squeeze-7,,data.nex,1414,SQUEEZE
2380,391_squeeze-6,,data.nex,1414,SQUEEZE
2381,391_squeeze-8,,data.nex,1414,SQUEEZE
2382,393_sell-1,,data.nex,1571,SELL
2383,393_sell-0,,data.nex,1571,SELL
2384,393_sell-3,,data.nex,1571,SELL
2385,393_sell-2,,data.nex,1571,SELL
2386,393_sell-5,,data.nex,1571,SELL
2387,393_sell-4,,data.nex,1571,SELL
2388,393_sell-7,,data.nex,1571,SELL
2389,393_sell-6,,data.nex,1571,SELL
2390,395_open-10,,data.nex,1156,OPEN
2391,395_open-1,,data.nex,1156,OPEN
2392,395_open-0,,data.nex,1156,OPEN
2393,395_open-3,,data.nex,1156,OPEN
2394,395_open-2,,data.nex,1156,OPEN
2395,395_open-5,,data.nex,1156,OPEN
2396,395_open-4,,data.nex,1156,OPEN
2397,395_open-7,,data.nex,1156,OPEN
2398,395_open-6,,data.nex,1156,OPEN
2399,395_open-9,,data.nex,1156,OPEN
2400,395_open-8,,data.nex,1156,OPEN
2401,396_close-1,,data.nex,1046,SHUT
2402,396_close-0,,data.nex,1046,SHUT
2403,396_close-3,,data.nex,1046,SHUT
2404,396_close-2,,data.nex,1046,SHUT
2405,396_close-5,,data.nex,1046,SHUT
2406,396_close-4,,data.nex,1046,SHUT
2407,397_climb-1,,data.nex,1102,CLIMB
2408,397_climb-0,,data.nex,1102,CLIMB
2409,397_climb-3,,data.nex,1102,CLIMB
2410,397_climb-2,,data.nex,1102,CLIMB
2411,397_climb-5,,data.nex,1102,CLIMB
2412,397_climb-4,,data.nex,1102,CLIMB
2413,397_climb-6,,data.nex,1102,CLIMB
2414,399_right-1,,data.nex,1019,RIGHT
2415,399_right-0,,data.nex,1019,RIGHT
2416,399_right-3,,data.nex,1019,RIGHT
2417,399_right-2,,data.nex,1019,RIGHT
2418,399_right-5,,data.nex,1019,RIGHT
2419,399_right-4,,data.nex,1019,RIGHT
2420,400_left-10,,data.nex,244,LEFT
2421,400_left-1,,data.nex,244,LEFT
2422,400_left-0,,data.nex,244,LEFT
2423,400_left-3,,data.nex,244,LEFT
2424,400_left-2,,data.nex,244,LEFT
2425,400_left-5,,data.nex,244,LEFT
2426,400_left-4,,data.nex,244,LEFT
2427,400_left-7,,data.nex,244,LEFT
2428,400_left-6,,data.nex,244,LEFT
2429,400_left-9,,data.nex,244,LEFT
2430,400_left-8,,data.nex,244,LEFT
2431,401_old_woman-11,,data.nex,907,OLD WOMAN
2432,401_old_woman-10,,data.nex,907,OLD WOMAN
2433,401_old_woman-1,,data.nex,907,OLD WOMAN
2434,401_old_woman-0,,data.nex,907,OLD WOMAN
2435,401_old_woman-2,,data.nex,907,OLD WOMAN
2436,401_old_woman-5,,data.nex,907,OLD WOMAN
2437,401_old_woman-4,,data.nex,907,OLD WOMAN
2438,401_old_woman-7,,data.nex,907,OLD WOMAN
2439,401_old_woman-6,,data.nex,907,OLD WOMAN
2440,401_old_woman-9,,data.nex,907,OLD WOMAN
2441,401_old_woman-8,,data.nex,907,OLD WOMAN
